,result,id,name,url,imdb,tmdb,premiere,type_id,type,country_id,country,genre_id,genre,company_id,company,key,note,set,region,streaming,from,to,ranking,ranking_last,value,value_last,value_total,countries,days
349,20.0,3657.0,Constantine,https://flixpatrol.com/title/constantine-2005,0360486,561,2005.0,1.0,Movie,4672.0,USA,319.0,Superhero,919.0,Warner Bros. Pictures,70019508,70019508,2.0,93.0,656.0,2020-12-12,2020-12-12,10.0,6.0,1.0,0.0,0.0,0.0,0.0
350,21.0,97483.0,The Queen&#39;s Gambit,https://flixpatrol.com/title/the-queens-gambit,10048342,87739,2020.0,2.0,TV,4672.0,USA,6824.0,Drama,656.0,Netflix,80234304,80234304,3.0,93.0,656.0,2020-12-12,2020-12-12,1.0,1.0,10.0,0.0,0.0,0.0,0.0
351,22.0,42910.0,Star Trek: Discovery,https://flixpatrol.com/title/star-trek-discovery,5171438,67198,2017.0,2.0,TV,4672.0,USA,9157.0,Science Fiction,10596.0,CBS,80126024,80126024,3.0,93.0,656.0,2020-12-12,2020-12-12,2.0,0.0,9.0,0.0,0.0,0.0,0.0
352,23.0,98975.0,The Mess You Leave Behind,https://flixpatrol.com/title/the-mess-you-leave-behind,9731242,94413,2020.0,2.0,TV,90.0,Spain,6824.0,Drama,656.0,Netflix,81033361,81033361,3.0,93.0,656.0,2020-12-12,2020-12-12,3.0,0.0,8.0,0.0,0.0,0.0,0.0
353,24.0,29093.0,The 100,https://flixpatrol.com/title/the-100,2661044,48866,2014.0,2.0,TV,4672.0,USA,9157.0,Science Fiction,14239.0,CW,70283264,70283264,3.0,93.0,656.0,2020-12-12,2020-12-12,4.0,2.0,7.0,0.0,0.0,0.0,0.0
354,25.0,35210.0,The Crown,https://flixpatrol.com/title/the-crown,4786824,65494,2016.0,2.0,TV,89.0,United Kingdom,95.0,History,656.0,Netflix,80025678,80025678,3.0,93.0,656.0,2020-12-12,2020-12-12,5.0,4.0,6.0,0.0,0.0,0.0,0.0
355,26.0,72764.0,Virgin River,https://flixpatrol.com/title/virgin-river,9077530,88324,2019.0,2.0,TV,4672.0,USA,6824.0,Drama,656.0,Netflix,80240027,80240027,3.0,93.0,656.0,2020-12-12,2020-12-12,6.0,3.0,5.0,0.0,0.0,0.0,0.0
356,27.0,46835.0,Big Mouth,https://flixpatrol.com/title/big-mouth,6524350,74204,2017.0,2.0,TV,4672.0,USA,6833.0,Animation,656.0,Netflix,80117038,80117038,3.0,93.0,656.0,2020-12-12,2020-12-12,7.0,5.0,4.0,0.0,0.0,0.0,0.0
357,28.0,97944.0,Alice in Borderland,https://flixpatrol.com/title/alice-in-borderland,10795658,110316,2020.0,2.0,TV,6840.0,Japan,9157.0,Science Fiction,656.0,Netflix,80200575,80200575,3.0,93.0,656.0,2020-12-12,2020-12-12,8.0,0.0,3.0,0.0,0.0,0.0,0.0
358,29.0,28319.0,How to Get Away with Murder,https://flixpatrol.com/title/how-to-get-away-with-murder,3205802,61056,2014.0,2.0,TV,4672.0,USA,6827.0,Crime,10598.0,ABC,80024057,80024057,3.0,93.0,656.0,2020-12-12,2020-12-12,9.0,7.0,2.0,0.0,0.0,0.0,0.0
359,30.0,29113.0,Agents of S.H.I.E.L.D.,https://flixpatrol.com/title/agents-of-shield,2364582,1403,2013.0,2.0,TV,4672.0,USA,7181.0,Superhero,10598.0,ABC,70279852,70279852,3.0,93.0,656.0,2020-12-12,2020-12-12,10.0,6.0,1.0,0.0,0.0,0.0,0.0
360,1.0,98437.0,Rose Island,https://flixpatrol.com/title/rose-island,10287954,636565,2020.0,1.0,Movie,93.0,Italy,241.0,Comedy,656.0,Netflix,81116948,81116948,1.0,93.0,656.0,2020-12-13,2020-12-13,1.0,1.0,10.0,0.0,0.0,0.0,0.0
361,2.0,98975.0,The Mess You Leave Behind,https://flixpatrol.com/title/the-mess-you-leave-behind,9731242,94413,2020.0,2.0,TV,90.0,Spain,6824.0,Drama,656.0,Netflix,81033361,81033361,1.0,93.0,656.0,2020-12-13,2020-12-13,2.0,4.0,9.0,0.0,0.0,0.0,0.0
362,3.0,97483.0,The Queen&#39;s Gambit,https://flixpatrol.com/title/the-queens-gambit,10048342,87739,2020.0,2.0,TV,4672.0,USA,6824.0,Drama,656.0,Netflix,80234304,80234304,1.0,93.0,656.0,2020-12-13,2020-12-13,3.0,2.0,8.0,0.0,0.0,0.0,0.0
363,4.0,35210.0,The Crown,https://flixpatrol.com/title/the-crown,4786824,65494,2016.0,2.0,TV,89.0,United Kingdom,95.0,History,656.0,Netflix,80025678,80025678,1.0,93.0,656.0,2020-12-13,2020-12-13,4.0,6.0,7.0,0.0,0.0,0.0,0.0
364,5.0,73731.0,The Christmas Chronicles: Part Two,https://flixpatrol.com/title/the-christmas-chronicles-part-two,11057644,654028,2020.0,1.0,Movie,333.0,Canada,241.0,Comedy,656.0,Netflix,80988988,80988988,1.0,93.0,656.0,2020-12-13,2020-12-13,5.0,10.0,6.0,0.0,0.0,0.0,0.0
365,6.0,47533.0,The Meg,https://flixpatrol.com/title/the-meg,4779682,345940,2018.0,1.0,Movie,4672.0,USA,92.0,Horror,919.0,Warner Bros. Pictures,80237937,80237937,1.0,93.0,656.0,2020-12-13,2020-12-13,6.0,7.0,5.0,0.0,0.0,0.0,0.0
366,7.0,29093.0,The 100,https://flixpatrol.com/title/the-100,2661044,48866,2014.0,2.0,TV,4672.0,USA,9157.0,Science Fiction,14239.0,CW,70283264,70283264,1.0,93.0,656.0,2020-12-13,2020-12-13,7.0,5.0,4.0,0.0,0.0,0.0,0.0
367,8.0,42910.0,Star Trek: Discovery,https://flixpatrol.com/title/star-trek-discovery,5171438,67198,2017.0,2.0,TV,4672.0,USA,9157.0,Science Fiction,10596.0,CBS,80126024,80126024,1.0,93.0,656.0,2020-12-13,2020-12-13,8.0,3.0,3.0,0.0,0.0,0.0,0.0
368,9.0,72764.0,Virgin River,https://flixpatrol.com/title/virgin-river,9077530,88324,2019.0,2.0,TV,4672.0,USA,6824.0,Drama,656.0,Netflix,80240027,80240027,1.0,93.0,656.0,2020-12-13,2020-12-13,9.0,8.0,2.0,0.0,0.0,0.0,0.0
369,10.0,95003.0,The Secret: Dare to Dream,https://flixpatrol.com/title/the-secret-dare-to-dream,4411584,550231,2020.0,1.0,Movie,4672.0,USA,88.0,Drama,0.0,,81232236,81232236,1.0,93.0,656.0,2020-12-13,2020-12-13,10.0,0.0,1.0,0.0,0.0,0.0,0.0
370,11.0,98437.0,Rose Island,https://flixpatrol.com/title/rose-island,10287954,636565,2020.0,1.0,Movie,93.0,Italy,241.0,Comedy,656.0,Netflix,81116948,81116948,2.0,93.0,656.0,2020-12-13,2020-12-13,1.0,1.0,10.0,0.0,0.0,0.0,0.0
371,12.0,73731.0,The Christmas Chronicles: Part Two,https://flixpatrol.com/title/the-christmas-chronicles-part-two,11057644,654028,2020.0,1.0,Movie,333.0,Canada,241.0,Comedy,656.0,Netflix,80988988,80988988,2.0,93.0,656.0,2020-12-13,2020-12-13,2.0,3.0,9.0,0.0,0.0,0.0,0.0
372,13.0,47533.0,The Meg,https://flixpatrol.com/title/the-meg,4779682,345940,2018.0,1.0,Movie,4672.0,USA,92.0,Horror,919.0,Warner Bros. Pictures,80237937,80237937,2.0,93.0,656.0,2020-12-13,2020-12-13,3.0,2.0,8.0,0.0,0.0,0.0,0.0
373,14.0,95003.0,The Secret: Dare to Dream,https://flixpatrol.com/title/the-secret-dare-to-dream,4411584,550231,2020.0,1.0,Movie,4672.0,USA,88.0,Drama,0.0,,81232236,81232236,2.0,93.0,656.0,2020-12-13,2020-12-13,4.0,4.0,7.0,0.0,0.0,0.0,0.0
374,15.0,772.0,How the Grinch Stole Christmas,https://flixpatrol.com/title/how-the-grinch-stole-christmas-2000,0170016,8871,2000.0,1.0,Movie,4672.0,USA,86.0,Fantasy,435.0,Universal Pictures,60000901,60000901,2.0,93.0,656.0,2020-12-13,2020-12-13,5.0,7.0,6.0,0.0,0.0,0.0,0.0
375,16.0,73406.0,The Prom,https://flixpatrol.com/title/the-prom,10161886,611213,2020.0,1.0,Movie,4672.0,USA,241.0,Comedy,656.0,Netflix,81079914,81079914,2.0,93.0,656.0,2020-12-13,2020-12-13,6.0,9.0,5.0,0.0,0.0,0.0,0.0
376,17.0,59375.0,The Christmas Chronicles,https://flixpatrol.com/title/the-christmas-chronicles,2990140,527435,2018.0,1.0,Movie,4672.0,USA,241.0,Comedy,656.0,Netflix,80199682,80199682,2.0,93.0,656.0,2020-12-13,2020-12-13,7.0,8.0,4.0,0.0,0.0,0.0,0.0
377,18.0,98696.0,Just Another Christmas,https://flixpatrol.com/title/just-another-christmas,13354204,755339,2020.0,1.0,Movie,356.0,Brazil,241.0,Comedy,7528.0,Netflix,81160045,81160045,2.0,93.0,656.0,2020-12-13,2020-12-13,8.0,6.0,3.0,0.0,0.0,0.0,0.0
378,19.0,47820.0,Teen Titans Go! To the Movies,https://flixpatrol.com/title/teen-titans-go-to-the-movies,7424200,474395,2018.0,1.0,Movie,4672.0,USA,319.0,Animated,9281.0,Warner Bros. Animation,80235947,80235947,2.0,93.0,656.0,2020-12-13,2020-12-13,9.0,5.0,2.0,0.0,0.0,0.0,0.0
379,20.0,58238.0,Pet Sematary,https://flixpatrol.com/title/pet-sematary-2019,0837563,157433,2019.0,1.0,Movie,4672.0,USA,92.0,Horror,407.0,Paramount Pictures,81030626,81030626,2.0,93.0,656.0,2020-12-13,2020-12-13,10.0,0.0,1.0,0.0,0.0,0.0,0.0
380,21.0,98975.0,The Mess You Leave Behind,https://flixpatrol.com/title/the-mess-you-leave-behind,9731242,94413,2020.0,2.0,TV,90.0,Spain,6824.0,Drama,656.0,Netflix,81033361,81033361,3.0,93.0,656.0,2020-12-13,2020-12-13,1.0,3.0,10.0,0.0,0.0,0.0,0.0
381,22.0,97483.0,The Queen&#39;s Gambit,https://flixpatrol.com/title/the-queens-gambit,10048342,87739,2020.0,2.0,TV,4672.0,USA,6824.0,Drama,656.0,Netflix,80234304,80234304,3.0,93.0,656.0,2020-12-13,2020-12-13,2.0,1.0,9.0,0.0,0.0,0.0,0.0
382,23.0,35210.0,The Crown,https://flixpatrol.com/title/the-crown,4786824,65494,2016.0,2.0,TV,89.0,United Kingdom,95.0,History,656.0,Netflix,80025678,80025678,3.0,93.0,656.0,2020-12-13,2020-12-13,3.0,5.0,8.0,0.0,0.0,0.0,0.0
383,24.0,29093.0,The 100,https://flixpatrol.com/title/the-100,2661044,48866,2014.0,2.0,TV,4672.0,USA,9157.0,Science Fiction,14239.0,CW,70283264,70283264,3.0,93.0,656.0,2020-12-13,2020-12-13,4.0,4.0,7.0,0.0,0.0,0.0,0.0
384,25.0,42910.0,Star Trek: Discovery,https://flixpatrol.com/title/star-trek-discovery,5171438,67198,2017.0,2.0,TV,4672.0,USA,9157.0,Science Fiction,10596.0,CBS,80126024,80126024,3.0,93.0,656.0,2020-12-13,2020-12-13,5.0,2.0,6.0,0.0,0.0,0.0,0.0
385,26.0,72764.0,Virgin River,https://flixpatrol.com/title/virgin-river,9077530,88324,2019.0,2.0,TV,4672.0,USA,6824.0,Drama,656.0,Netflix,80240027,80240027,3.0,93.0,656.0,2020-12-13,2020-12-13,6.0,6.0,5.0,0.0,0.0,0.0,0.0
386,27.0,97944.0,Alice in Borderland,https://flixpatrol.com/title/alice-in-borderland,10795658,110316,2020.0,2.0,TV,6840.0,Japan,9157.0,Science Fiction,656.0,Netflix,80200575,80200575,3.0,93.0,656.0,2020-12-13,2020-12-13,7.0,8.0,4.0,0.0,0.0,0.0,0.0
387,28.0,46835.0,Big Mouth,https://flixpatrol.com/title/big-mouth,6524350,74204,2017.0,2.0,TV,4672.0,USA,6833.0,Animation,656.0,Netflix,80117038,80117038,3.0,93.0,656.0,2020-12-13,2020-12-13,8.0,7.0,3.0,0.0,0.0,0.0,0.0
388,29.0,28319.0,How to Get Away with Murder,https://flixpatrol.com/title/how-to-get-away-with-murder,3205802,61056,2014.0,2.0,TV,4672.0,USA,6827.0,Crime,10598.0,ABC,80024057,80024057,3.0,93.0,656.0,2020-12-13,2020-12-13,9.0,9.0,2.0,0.0,0.0,0.0,0.0
389,30.0,29113.0,Agents of S.H.I.E.L.D.,https://flixpatrol.com/title/agents-of-shield,2364582,1403,2013.0,2.0,TV,4672.0,USA,7181.0,Superhero,10598.0,ABC,70279852,70279852,3.0,93.0,656.0,2020-12-13,2020-12-13,10.0,10.0,1.0,0.0,0.0,0.0,0.0
390,1.0,98437.0,Rose Island,https://flixpatrol.com/title/rose-island,10287954,636565,2020.0,1.0,Movie,93.0,Italy,241.0,Comedy,656.0,Netflix,81116948,81116948,1.0,93.0,656.0,2020-12-14,2020-12-14,1.0,1.0,10.0,0.0,0.0,0.0,0.0
391,2.0,98975.0,The Mess You Leave Behind,https://flixpatrol.com/title/the-mess-you-leave-behind,9731242,94413,2020.0,2.0,TV,90.0,Spain,6824.0,Drama,656.0,Netflix,81033361,81033361,1.0,93.0,656.0,2020-12-14,2020-12-14,2.0,2.0,9.0,0.0,0.0,0.0,0.0
392,3.0,97483.0,The Queen&#39;s Gambit,https://flixpatrol.com/title/the-queens-gambit,10048342,87739,2020.0,2.0,TV,4672.0,USA,6824.0,Drama,656.0,Netflix,80234304,80234304,1.0,93.0,656.0,2020-12-14,2020-12-14,3.0,3.0,8.0,0.0,0.0,0.0,0.0
393,4.0,35210.0,The Crown,https://flixpatrol.com/title/the-crown,4786824,65494,2016.0,2.0,TV,89.0,United Kingdom,95.0,History,656.0,Netflix,80025678,80025678,1.0,93.0,656.0,2020-12-14,2020-12-14,4.0,4.0,7.0,0.0,0.0,0.0,0.0
394,5.0,73406.0,The Prom,https://flixpatrol.com/title/the-prom,10161886,611213,2020.0,1.0,Movie,4672.0,USA,241.0,Comedy,656.0,Netflix,81079914,81079914,1.0,93.0,656.0,2020-12-14,2020-12-14,5.0,0.0,6.0,0.0,0.0,0.0,0.0
395,6.0,73731.0,The Christmas Chronicles: Part Two,https://flixpatrol.com/title/the-christmas-chronicles-part-two,11057644,654028,2020.0,1.0,Movie,333.0,Canada,241.0,Comedy,656.0,Netflix,80988988,80988988,1.0,93.0,656.0,2020-12-14,2020-12-14,6.0,5.0,5.0,0.0,0.0,0.0,0.0
396,7.0,29093.0,The 100,https://flixpatrol.com/title/the-100,2661044,48866,2014.0,2.0,TV,4672.0,USA,9157.0,Science Fiction,14239.0,CW,70283264,70283264,1.0,93.0,656.0,2020-12-14,2020-12-14,7.0,7.0,4.0,0.0,0.0,0.0,0.0
397,8.0,97944.0,Alice in Borderland,https://flixpatrol.com/title/alice-in-borderland,10795658,110316,2020.0,2.0,TV,6840.0,Japan,9157.0,Science Fiction,656.0,Netflix,80200575,80200575,1.0,93.0,656.0,2020-12-14,2020-12-14,8.0,0.0,3.0,0.0,0.0,0.0,0.0
398,9.0,72764.0,Virgin River,https://flixpatrol.com/title/virgin-river,9077530,88324,2019.0,2.0,TV,4672.0,USA,6824.0,Drama,656.0,Netflix,80240027,80240027,1.0,93.0,656.0,2020-12-14,2020-12-14,9.0,9.0,2.0,0.0,0.0,0.0,0.0
399,10.0,47533.0,The Meg,https://flixpatrol.com/title/the-meg,4779682,345940,2018.0,1.0,Movie,4672.0,USA,92.0,Horror,919.0,Warner Bros. Pictures,80237937,80237937,1.0,93.0,656.0,2020-12-14,2020-12-14,10.0,6.0,1.0,0.0,0.0,0.0,0.0
400,11.0,98437.0,Rose Island,https://flixpatrol.com/title/rose-island,10287954,636565,2020.0,1.0,Movie,93.0,Italy,241.0,Comedy,656.0,Netflix,81116948,81116948,2.0,93.0,656.0,2020-12-14,2020-12-14,1.0,1.0,10.0,0.0,0.0,0.0,0.0
401,12.0,73406.0,The Prom,https://flixpatrol.com/title/the-prom,10161886,611213,2020.0,1.0,Movie,4672.0,USA,241.0,Comedy,656.0,Netflix,81079914,81079914,2.0,93.0,656.0,2020-12-14,2020-12-14,2.0,6.0,9.0,0.0,0.0,0.0,0.0
402,13.0,73731.0,The Christmas Chronicles: Part Two,https://flixpatrol.com/title/the-christmas-chronicles-part-two,11057644,654028,2020.0,1.0,Movie,333.0,Canada,241.0,Comedy,656.0,Netflix,80988988,80988988,2.0,93.0,656.0,2020-12-14,2020-12-14,3.0,2.0,8.0,0.0,0.0,0.0,0.0
403,14.0,47533.0,The Meg,https://flixpatrol.com/title/the-meg,4779682,345940,2018.0,1.0,Movie,4672.0,USA,92.0,Horror,919.0,Warner Bros. Pictures,80237937,80237937,2.0,93.0,656.0,2020-12-14,2020-12-14,4.0,3.0,7.0,0.0,0.0,0.0,0.0
404,15.0,95003.0,The Secret: Dare to Dream,https://flixpatrol.com/title/the-secret-dare-to-dream,4411584,550231,2020.0,1.0,Movie,4672.0,USA,88.0,Drama,0.0,,81232236,81232236,2.0,93.0,656.0,2020-12-14,2020-12-14,5.0,4.0,6.0,0.0,0.0,0.0,0.0
405,16.0,59375.0,The Christmas Chronicles,https://flixpatrol.com/title/the-christmas-chronicles,2990140,527435,2018.0,1.0,Movie,4672.0,USA,241.0,Comedy,656.0,Netflix,80199682,80199682,2.0,93.0,656.0,2020-12-14,2020-12-14,6.0,7.0,5.0,0.0,0.0,0.0,0.0
406,17.0,772.0,How the Grinch Stole Christmas,https://flixpatrol.com/title/how-the-grinch-stole-christmas-2000,0170016,8871,2000.0,1.0,Movie,4672.0,USA,86.0,Fantasy,435.0,Universal Pictures,60000901,60000901,2.0,93.0,656.0,2020-12-14,2020-12-14,7.0,5.0,4.0,0.0,0.0,0.0,0.0
407,18.0,98696.0,Just Another Christmas,https://flixpatrol.com/title/just-another-christmas,13354204,755339,2020.0,1.0,Movie,356.0,Brazil,241.0,Comedy,7528.0,Netflix,81160045,81160045,2.0,93.0,656.0,2020-12-14,2020-12-14,8.0,8.0,3.0,0.0,0.0,0.0,0.0
408,19.0,47820.0,Teen Titans Go! To the Movies,https://flixpatrol.com/title/teen-titans-go-to-the-movies,7424200,474395,2018.0,1.0,Movie,4672.0,USA,319.0,Animated,9281.0,Warner Bros. Animation,80235947,80235947,2.0,93.0,656.0,2020-12-14,2020-12-14,9.0,9.0,2.0,0.0,0.0,0.0,0.0
409,20.0,58238.0,Pet Sematary,https://flixpatrol.com/title/pet-sematary-2019,0837563,157433,2019.0,1.0,Movie,4672.0,USA,92.0,Horror,407.0,Paramount Pictures,81030626,81030626,2.0,93.0,656.0,2020-12-14,2020-12-14,10.0,10.0,1.0,0.0,0.0,0.0,0.0
410,21.0,98975.0,The Mess You Leave Behind,https://flixpatrol.com/title/the-mess-you-leave-behind,9731242,94413,2020.0,2.0,TV,90.0,Spain,6824.0,Drama,656.0,Netflix,81033361,81033361,3.0,93.0,656.0,2020-12-14,2020-12-14,1.0,1.0,10.0,0.0,0.0,0.0,0.0
411,22.0,97483.0,The Queen&#39;s Gambit,https://flixpatrol.com/title/the-queens-gambit,10048342,87739,2020.0,2.0,TV,4672.0,USA,6824.0,Drama,656.0,Netflix,80234304,80234304,3.0,93.0,656.0,2020-12-14,2020-12-14,2.0,2.0,9.0,0.0,0.0,0.0,0.0
412,23.0,35210.0,The Crown,https://flixpatrol.com/title/the-crown,4786824,65494,2016.0,2.0,TV,89.0,United Kingdom,95.0,History,656.0,Netflix,80025678,80025678,3.0,93.0,656.0,2020-12-14,2020-12-14,3.0,3.0,8.0,0.0,0.0,0.0,0.0
413,24.0,29093.0,The 100,https://flixpatrol.com/title/the-100,2661044,48866,2014.0,2.0,TV,4672.0,USA,9157.0,Science Fiction,14239.0,CW,70283264,70283264,3.0,93.0,656.0,2020-12-14,2020-12-14,4.0,4.0,7.0,0.0,0.0,0.0,0.0
414,25.0,97944.0,Alice in Borderland,https://flixpatrol.com/title/alice-in-borderland,10795658,110316,2020.0,2.0,TV,6840.0,Japan,9157.0,Science Fiction,656.0,Netflix,80200575,80200575,3.0,93.0,656.0,2020-12-14,2020-12-14,5.0,7.0,6.0,0.0,0.0,0.0,0.0
415,26.0,72764.0,Virgin River,https://flixpatrol.com/title/virgin-river,9077530,88324,2019.0,2.0,TV,4672.0,USA,6824.0,Drama,656.0,Netflix,80240027,80240027,3.0,93.0,656.0,2020-12-14,2020-12-14,6.0,6.0,5.0,0.0,0.0,0.0,0.0
416,27.0,42910.0,Star Trek: Discovery,https://flixpatrol.com/title/star-trek-discovery,5171438,67198,2017.0,2.0,TV,4672.0,USA,9157.0,Science Fiction,10596.0,CBS,80126024,80126024,3.0,93.0,656.0,2020-12-14,2020-12-14,7.0,5.0,4.0,0.0,0.0,0.0,0.0
417,28.0,46835.0,Big Mouth,https://flixpatrol.com/title/big-mouth,6524350,74204,2017.0,2.0,TV,4672.0,USA,6833.0,Animation,656.0,Netflix,80117038,80117038,3.0,93.0,656.0,2020-12-14,2020-12-14,8.0,8.0,3.0,0.0,0.0,0.0,0.0
418,29.0,28319.0,How to Get Away with Murder,https://flixpatrol.com/title/how-to-get-away-with-murder,3205802,61056,2014.0,2.0,TV,4672.0,USA,6827.0,Crime,10598.0,ABC,80024057,80024057,3.0,93.0,656.0,2020-12-14,2020-12-14,9.0,9.0,2.0,0.0,0.0,0.0,0.0
419,30.0,29113.0,Agents of S.H.I.E.L.D.,https://flixpatrol.com/title/agents-of-shield,2364582,1403,2013.0,2.0,TV,4672.0,USA,7181.0,Superhero,10598.0,ABC,70279852,70279852,3.0,93.0,656.0,2020-12-14,2020-12-14,10.0,10.0,1.0,0.0,0.0,0.0,0.0
420,1.0,98437.0,Rose Island,https://flixpatrol.com/title/rose-island,10287954,636565,2020.0,1.0,Movie,93.0,Italy,241.0,Comedy,656.0,Netflix,81116948,81116948,1.0,93.0,656.0,2020-12-15,2020-12-15,1.0,1.0,10.0,0.0,0.0,0.0,0.0
421,2.0,98975.0,The Mess You Leave Behind,https://flixpatrol.com/title/the-mess-you-leave-behind,9731242,94413,2020.0,2.0,TV,90.0,Spain,6824.0,Drama,656.0,Netflix,81033361,81033361,1.0,93.0,656.0,2020-12-15,2020-12-15,2.0,2.0,9.0,0.0,0.0,0.0,0.0
422,3.0,100415.0,A California Christmas,https://flixpatrol.com/title/a-california-christmas,13055780,768520,2020.0,1.0,Movie,4672.0,USA,241.0,Comedy,656.0,Netflix,81344378,81344378,1.0,93.0,656.0,2020-12-15,2020-12-15,3.0,0.0,8.0,0.0,0.0,0.0,0.0
423,4.0,97483.0,The Queen&#39;s Gambit,https://flixpatrol.com/title/the-queens-gambit,10048342,87739,2020.0,2.0,TV,4672.0,USA,6824.0,Drama,656.0,Netflix,80234304,80234304,1.0,93.0,656.0,2020-12-15,2020-12-15,4.0,3.0,7.0,0.0,0.0,0.0,0.0
424,5.0,35210.0,The Crown,https://flixpatrol.com/title/the-crown,4786824,65494,2016.0,2.0,TV,89.0,United Kingdom,95.0,History,656.0,Netflix,80025678,80025678,1.0,93.0,656.0,2020-12-15,2020-12-15,5.0,4.0,6.0,0.0,0.0,0.0,0.0
425,6.0,97944.0,Alice in Borderland,https://flixpatrol.com/title/alice-in-borderland,10795658,110316,2020.0,2.0,TV,6840.0,Japan,9157.0,Science Fiction,656.0,Netflix,80200575,80200575,1.0,93.0,656.0,2020-12-15,2020-12-15,6.0,8.0,5.0,0.0,0.0,0.0,0.0
426,7.0,29093.0,The 100,https://flixpatrol.com/title/the-100,2661044,48866,2014.0,2.0,TV,4672.0,USA,9157.0,Science Fiction,14239.0,CW,70283264,70283264,1.0,93.0,656.0,2020-12-15,2020-12-15,7.0,7.0,4.0,0.0,0.0,0.0,0.0
427,8.0,99253.0,Tiny Pretty Things,https://flixpatrol.com/title/tiny-pretty-things,10767748,113246,2020.0,2.0,TV,4672.0,USA,6824.0,Drama,656.0,Netflix,81017308,81017308,1.0,93.0,656.0,2020-12-15,2020-12-15,8.0,0.0,3.0,0.0,0.0,0.0,0.0
428,9.0,72764.0,Virgin River,https://flixpatrol.com/title/virgin-river,9077530,88324,2019.0,2.0,TV,4672.0,USA,6824.0,Drama,656.0,Netflix,80240027,80240027,1.0,93.0,656.0,2020-12-15,2020-12-15,9.0,9.0,2.0,0.0,0.0,0.0,0.0
429,10.0,73406.0,The Prom,https://flixpatrol.com/title/the-prom,10161886,611213,2020.0,1.0,Movie,4672.0,USA,241.0,Comedy,656.0,Netflix,81079914,81079914,1.0,93.0,656.0,2020-12-15,2020-12-15,10.0,5.0,1.0,0.0,0.0,0.0,0.0
430,11.0,98437.0,Rose Island,https://flixpatrol.com/title/rose-island,10287954,636565,2020.0,1.0,Movie,93.0,Italy,241.0,Comedy,656.0,Netflix,81116948,81116948,2.0,93.0,656.0,2020-12-15,2020-12-15,1.0,1.0,10.0,0.0,0.0,0.0,0.0
431,12.0,100415.0,A California Christmas,https://flixpatrol.com/title/a-california-christmas,13055780,768520,2020.0,1.0,Movie,4672.0,USA,241.0,Comedy,656.0,Netflix,81344378,81344378,2.0,93.0,656.0,2020-12-15,2020-12-15,2.0,0.0,9.0,0.0,0.0,0.0,0.0
432,13.0,73406.0,The Prom,https://flixpatrol.com/title/the-prom,10161886,611213,2020.0,1.0,Movie,4672.0,USA,241.0,Comedy,656.0,Netflix,81079914,81079914,2.0,93.0,656.0,2020-12-15,2020-12-15,3.0,2.0,8.0,0.0,0.0,0.0,0.0
433,14.0,73731.0,The Christmas Chronicles: Part Two,https://flixpatrol.com/title/the-christmas-chronicles-part-two,11057644,654028,2020.0,1.0,Movie,333.0,Canada,241.0,Comedy,656.0,Netflix,80988988,80988988,2.0,93.0,656.0,2020-12-15,2020-12-15,4.0,3.0,7.0,0.0,0.0,0.0,0.0
434,15.0,47533.0,The Meg,https://flixpatrol.com/title/the-meg,4779682,345940,2018.0,1.0,Movie,4672.0,USA,92.0,Horror,919.0,Warner Bros. Pictures,80237937,80237937,2.0,93.0,656.0,2020-12-15,2020-12-15,5.0,4.0,6.0,0.0,0.0,0.0,0.0
435,16.0,772.0,How the Grinch Stole Christmas,https://flixpatrol.com/title/how-the-grinch-stole-christmas-2000,0170016,8871,2000.0,1.0,Movie,4672.0,USA,86.0,Fantasy,435.0,Universal Pictures,60000901,60000901,2.0,93.0,656.0,2020-12-15,2020-12-15,6.0,7.0,5.0,0.0,0.0,0.0,0.0
436,17.0,95003.0,The Secret: Dare to Dream,https://flixpatrol.com/title/the-secret-dare-to-dream,4411584,550231,2020.0,1.0,Movie,4672.0,USA,88.0,Drama,0.0,,81232236,81232236,2.0,93.0,656.0,2020-12-15,2020-12-15,7.0,5.0,4.0,0.0,0.0,0.0,0.0
437,18.0,47820.0,Teen Titans Go! To the Movies,https://flixpatrol.com/title/teen-titans-go-to-the-movies,7424200,474395,2018.0,1.0,Movie,4672.0,USA,319.0,Animated,9281.0,Warner Bros. Animation,80235947,80235947,2.0,93.0,656.0,2020-12-15,2020-12-15,8.0,9.0,3.0,0.0,0.0,0.0,0.0
438,19.0,59375.0,The Christmas Chronicles,https://flixpatrol.com/title/the-christmas-chronicles,2990140,527435,2018.0,1.0,Movie,4672.0,USA,241.0,Comedy,656.0,Netflix,80199682,80199682,2.0,93.0,656.0,2020-12-15,2020-12-15,9.0,6.0,2.0,0.0,0.0,0.0,0.0
439,20.0,98696.0,Just Another Christmas,https://flixpatrol.com/title/just-another-christmas,13354204,755339,2020.0,1.0,Movie,356.0,Brazil,241.0,Comedy,7528.0,Netflix,81160045,81160045,2.0,93.0,656.0,2020-12-15,2020-12-15,10.0,8.0,1.0,0.0,0.0,0.0,0.0
440,21.0,98975.0,The Mess You Leave Behind,https://flixpatrol.com/title/the-mess-you-leave-behind,9731242,94413,2020.0,2.0,TV,90.0,Spain,6824.0,Drama,656.0,Netflix,81033361,81033361,3.0,93.0,656.0,2020-12-15,2020-12-15,1.0,1.0,10.0,0.0,0.0,0.0,0.0
